Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [uT];Magn1 Y [uT];Magn1 Z [uT];Magn2 X [uT];Magn2 Y [uT];Magn2 Z [uT];Magn3 X [uT];Magn3 Y [uT];Magn3 Z [uT];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];Predk WzgZie [m/s];Kurs [°];Licz.Sat/Fix [-/-];
23:45:53.60;100723.2;52.85;-0.007;0.350;0.938;-0.008;0.366;0.942;-2.441;-2.136;-0.305;-6.409;3.052;4.578;0;0;0;51;17;-218;0;0;0;52.236533;20.934857;124.5;0.07;185.33;5/1;
23:45:53.40;100718.3;53.28;-0.007;0.349;0.936;-0.008;0.366;0.940;-2.136;-1.526;-0.916;-6.714;3.967;4.272;0;0;0;47;17;-216;0;0;0;52.236533;20.934857;124.5;0.05;185.33;5/1;
23:45:53.20;100715.4;53.54;-0.008;0.346;0.933;-0.009;0.365;0.938;-1.831;-2.441;-0.916;-6.409;3.967;4.883;0;0;0;48;18;-215;0;0;0;52.236533;20.934857;124.5;0.05;185.33;5/1;
23:45:53.00;100718.1;53.30;-0.008;0.348;0.933;-0.009;0.365;0.939;-2.747;-1.526;-0.610;-6.104;4.578;4.578;0;0;0;51;17;-218;0;0;0;52.236533;20.934857;124.5;0.04;185.33;5/1;
23:45:54.81;100723.5;52.83;-0.008;0.349;0.933;-0.009;0.366;0.939;-2.747;-1.831;-0.916;-7.019;4.578;4.578;0;0;0;51;13;-220;0;0;0;52.236533;20.934857;124.5;0.04;185.33;5/1;
23:45:54.61;100721.9;52.97;-0.006;0.348;0.932;-0.008;0.366;0.938;-3.967;-1.526;-0.916;-7.935;4.578;4.272;0;0;0;51;16;-212;0;0;0;52.236533;20.934858;124.5;0.05;185.33;5/1;
23:45:54.42;100717.4;53.36;-0.008;0.349;0.934;-0.009;0.365;0.938;-2.747;-1.221;-0.916;-7.019;3.967;4.578;0;0;0;53;16;-218;0;0;0;52.236533;20.934858;124.5;0.05;185.33;5/1;
23:45:54.22;100724.0;52.78;-0.008;0.346;0.932;-0.009;0.365;0.938;-2.747;-1.831;-0.610;-6.714;3.052;4.272;0;0;0;51;13;-219;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:54.03;100718.7;53.25;-0.007;0.347;0.934;-0.009;0.365;0.938;-1.831;-2.136;-0.610;-6.409;3.967;4.883;0;0;0;50;13;-218;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:55.83;100720.8;53.06;-0.008;0.348;0.932;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.104;3.967;4.578;0;0;0;49;18;-215;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:55.63;100725.2;52.68;-0.009;0.350;0.938;-0.009;0.368;0.943;-1.221;-1.831;-0.916;-5.798;3.357;4.883;0;0;0;44;18;-221;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:55.44;100720.8;53.06;-0.008;0.345;0.933;-0.009;0.364;0.938;-1.526;-2.747;-0.916;-5.493;3.052;4.883;0;0;0;52;13;-216;0;0;0;52.236533;20.934858;124.5;0.03;185.33;5/1;
23:45:55.24;100720.7;53.07;-0.007;0.348;0.934;-0.009;0.366;0.938;-1.831;-2.441;-0.610;-6.409;3.967;4.578;0;0;0;45;16;-217;0;0;0;52.236533;20.934858;124.5;0.03;185.33;5/1;
23:45:55.05;100719.5;53.18;-0.008;0.345;0.930;-0.010;0.364;0.936;-2.747;-0.916;-0.916;-6.409;3.357;4.883;0;0;0;51;13;-219;0;0;0;52.236533;20.934858;124.5;0.03;185.33;5/1;
23:45:56.85;100722.0;52.96;-0.007;0.351;0.935;-0.009;0.366;0.940;-1.831;-1.221;-0.305;-7.324;5.798;3.967;0;0;0;49;11;-215;0;0;0;52.236533;20.934858;124.5;0.03;185.33;5/1;
23:45:56.65;100719.3;53.20;-0.011;0.340;0.925;-0.011;0.361;0.934;-1.831;-1.221;-0.916;-4.578;2.747;4.883;0;0;0;47;13;-219;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:56.46;100722.3;52.94;-0.008;0.348;0.936;-0.008;0.366;0.939;-2.441;-1.526;-0.610;-7.324;3.662;4.883;0;0;0;47;14;-215;0;0;0;52.236533;20.934858;124.5;0.04;185.33;5/1;
23:45:56.26;100724.9;52.70;-0.009;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-6.409;4.578;4.578;0;0;0;49;12;-213;0;0;0;52.236533;20.934858;124.5;0.05;185.33;5/1;
23:45:56.07;100717.3;53.37;-0.007;0.347;0.931;-0.009;0.365;0.938;-2.747;-1.221;-0.916;-5.798;5.493;4.272;0;0;0;50;14;-216;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:57.87;100721.9;52.97;-0.009;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.916;-6.714;4.578;4.578;0;0;0;50;13;-216;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:57.68;100723.3;52.85;-0.009;0.348;0.935;-0.009;0.365;0.939;-2.747;-1.526;-0.610;-6.714;4.578;4.883;0;0;0;46;16;-220;0;0;0;52.236532;20.934858;124.5;0.03;185.33;5/1;
23:45:57.48;100720.1;53.13;-0.008;0.348;0.933;-0.009;0.365;0.939;-1.831;-1.526;-0.610;-6.409;4.578;4.883;0;0;0;50;13;-218;0;0;0;52.236532;20.934858;124.5;0.03;185.33;5/1;
23:45:57.28;100720.8;53.07;-0.007;0.349;0.934;-0.009;0.365;0.939;-2.747;-1.831;-0.305;-6.409;4.578;4.578;0;0;0;48;13;-216;0;0;0;52.236532;20.934858;124.5;0.03;185.33;5/1;
23:45:57.09;100724.9;52.71;-0.008;0.347;0.934;-0.009;0.365;0.939;-2.441;-1.831;-0.610;-6.409;4.272;5.188;0;0;0;52;13;-219;0;0;0;52.236532;20.934858;124.5;0.03;185.33;5/1;
23:45:58.89;100726.5;52.57;-0.007;0.344;0.927;-0.009;0.365;0.938;-1.526;-1.831;-0.305;-4.883;3.967;4.578;0;0;0;50;15;-213;0;0;0;52.236532;20.934858;124.5;0.03;185.33;5/1;
23:45:58.70;100719.8;53.16;-0.006;0.349;0.935;-0.009;0.365;0.941;-2.747;-2.136;-0.305;-6.409;4.272;4.578;0;0;0;42;19;-217;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:58.50;100721.7;52.99;-0.006;0.349;0.933;-0.009;0.366;0.939;-2.441;-1.831;-1.221;-7.324;4.272;4.578;0;0;0;48;17;-214;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:58.30;100726.1;52.60;-0.009;0.343;0.929;-0.010;0.363;0.936;-3.052;-0.610;-1.221;-6.104;3.662;4.883;0;0;0;51;19;-212;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:58.10;100725.8;52.63;-0.007;0.347;0.931;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.714;3.967;4.883;0;0;0;43;13;-211;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:59.91;100724.4;52.75;-0.009;0.349;0.934;-0.009;0.365;0.939;-2.441;-1.526;-0.916;-6.409;4.578;4.883;0;0;0;49;14;-216;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:59.72;100719.3;53.20;-0.007;0.348;0.932;-0.008;0.365;0.938;-2.441;-1.831;-0.610;-6.714;3.967;4.578;0;0;0;52;15;-214;0;0;0;52.236532;20.934858;124.5;0.04;185.33;5/1;
23:45:59.52;100721.1;53.04;-0.008;0.346;0.934;-0.009;0.365;0.940;-1.526;-2.136;-0.610;-5.798;4.578;4.883;0;0;0;53;16;-214;0;0;0;52.236532;20.934858;124.5;0.05;185.33;5/1;
23:45:59.32;100722.7;52.90;-0.008;0.349;0.937;-0.008;0.367;0.942;-1.831;-1.831;-0.305;-6.409;4.272;4.578;0;0;0;50;12;-219;0;0;0;52.236532;20.934858;124.5;0.05;185.33;5/1;
23:45:59.12;100729.0;52.34;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.747;-1.221;-0.916;-6.409;4.272;4.883;0;0;0;50;16;-215;0;0;0;52.236532;20.934858;124.5;0.07;185.33;5/1;
23:46:00.93;100730.3;52.23;-0.010;0.341;0.924;-0.010;0.361;0.933;-1.221;-2.136;-0.916;-4.883;3.357;4.272;0;0;0;46;12;-215;0;0;0;52.236532;20.934858;124.5;0.07;185.33;5/1;
23:46:00.74;100729.6;52.30;-0.008;0.347;0.935;-0.009;0.365;0.938;-2.747;-0.916;-1.221;-7.019;4.272;4.578;0;0;0;49;12;-218;0;0;0;52.236532;20.934858;124.5;0.08;185.33;5/1;
23:46:00.54;100730.1;52.25;-0.008;0.350;0.935;-0.008;0.365;0.941;-2.747;-0.305;-0.916;-7.019;4.883;4.578;0;0;0;51;15;-213;0;0;0;52.236530;20.934858;124.5;0.08;185.33;5/1;
23:46:00.34;100720.1;53.13;-0.007;0.347;0.934;-0.009;0.366;0.939;-2.441;-1.831;-0.916;-6.714;3.662;4.272;0;0;0;48;15;-218;0;0;0;52.236530;20.934858;124.5;0.08;185.33;5/1;
23:46:00.15;100722.3;52.93;-0.008;0.347;0.933;-0.010;0.365;0.938;-2.441;-1.526;-0.916;-7.019;3.967;4.883;0;0;0;49;10;-219;0;0;0;52.236530;20.934858;124.5;0.10;185.33;5/1;
23:46:01.95;100722.5;52.92;-0.007;0.349;0.938;-0.009;0.366;0.942;-1.526;-1.526;-0.610;-6.714;3.967;4.578;0;0;0;49;15;-218;0;0;0;52.236530;20.934858;124.5;0.10;185.33;5/1;
23:46:01.76;100722.3;52.93;-0.012;0.337;0.911;-0.011;0.357;0.924;-0.610;-1.526;-0.610;-3.357;2.747;4.883;0;0;0;51;14;-221;0;0;0;52.236530;20.934860;124.5;0.11;185.33;5/1;
23:46:01.56;100723.2;52.85;-0.007;0.347;0.934;-0.009;0.365;0.938;-1.221;-2.441;-0.305;-5.493;3.052;4.578;0;0;0;47;16;-215;0;0;0;52.236530;20.934860;124.5;0.11;185.33;5/1;
23:46:01.36;100720.0;53.14;-0.008;0.348;0.932;-0.009;0.365;0.938;-1.526;-1.831;-0.610;-6.409;4.272;4.272;0;0;0;46;16;-214;0;0;0;52.236530;20.934860;124.5;0.11;185.33;5/1;
23:46:01.17;100724.1;52.77;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-1.221;-6.104;4.578;4.578;0;0;0;49;14;-218;0;0;0;52.236530;20.934860;124.5;0.13;185.33;5/1;
23:46:02.98;100723.2;52.85;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.714;4.578;4.272;0;0;0;48;11;-218;0;0;0;52.236530;20.934860;124.5;0.13;185.33;5/1;
23:46:02.78;100722.9;52.88;-0.007;0.348;0.934;-0.009;0.366;0.939;-2.136;-1.831;-0.916;-6.409;4.272;4.578;0;0;0;50;16;-216;0;0;0;52.236528;20.934860;124.5;0.13;185.33;5/1;
23:46:02.58;100725.5;52.65;-0.007;0.348;0.933;-0.010;0.366;0.938;-2.136;-1.526;-0.916;-6.409;4.578;4.578;0;0;0;50;15;-216;0;0;0;52.236528;20.934860;124.5;0.14;185.33;5/1;
23:46:02.38;100722.0;52.96;-0.008;0.349;0.935;-0.009;0.365;0.939;-2.136;-1.831;-0.610;-7.019;3.967;4.578;0;0;0;49;15;-214;0;0;0;52.236528;20.934860;124.5;0.15;185.33;5/1;
23:46:02.19;100723.8;52.81;-0.007;0.348;0.932;-0.009;0.365;0.939;-2.441;-2.136;-0.610;-7.019;3.967;4.272;0;0;0;51;15;-216;0;0;0;52.236528;20.934860;124.5;0.15;185.33;5/1;
23:46:03.100;100722.7;52.90;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.409;3.967;4.272;0;0;0;47;15;-219;0;0;0;52.236528;20.934860;124.5;0.15;185.33;5/1;
23:46:03.80;100716.3;53.46;-0.007;0.349;0.932;-0.008;0.365;0.939;-1.831;-1.221;-1.221;-6.714;4.578;4.883;0;0;0;49;13;-215;0;0;0;52.236528;20.934862;124.5;0.14;185.33;5/1;
23:46:03.60;100720.6;53.09;-0.008;0.348;0.933;-0.008;0.365;0.939;-2.441;-1.831;-0.610;-7.019;3.967;4.578;0;0;0;49;22;-218;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:03.40;100723.9;52.79;-0.008;0.347;0.933;-0.008;0.365;0.939;-1.831;-1.831;-0.916;-6.104;4.578;4.578;0;0;0;48;16;-215;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:03.21;100720.2;53.12;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.714;3.357;4.883;0;0;0;47;16;-215;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:03.01;100717.5;53.36;-0.008;0.349;0.933;-0.009;0.365;0.939;-2.136;-1.221;-0.610;-6.409;5.188;4.272;0;0;0;47;13;-211;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:04.82;100723.9;52.80;-0.006;0.347;0.933;-0.009;0.366;0.938;-2.136;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;48;17;-214;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:04.62;100721.3;53.03;-0.007;0.347;0.935;-0.009;0.366;0.938;-2.441;-1.526;-0.916;-6.409;3.662;4.578;0;0;0;52;13;-218;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:04.42;100724.9;52.70;-0.009;0.347;0.933;-0.009;0.365;0.939;-1.831;-1.831;-0.305;-6.104;4.272;4.578;0;0;0;49;15;-215;0;0;0;52.236527;20.934862;124.5;0.13;185.33;5/1;
23:46:04.23;100724.4;52.75;-0.007;0.347;0.934;-0.008;0.365;0.939;-2.441;-1.526;-0.916;-7.324;4.578;4.578;0;0;0;50;15;-215;0;0;0;52.236525;20.934862;124.5;0.14;185.33;5/1;
23:46:04.03;100724.8;52.72;-0.007;0.348;0.936;-0.009;0.365;0.939;-2.441;-1.526;-0.916;-6.714;3.662;4.578;0;0;0;49;14;-215;0;0;0;52.236525;20.934862;124.5;0.14;185.33;5/1;
23:46:05.84;100724.9;52.70;-0.008;0.347;0.934;-0.009;0.365;0.938;-2.136;-1.526;-0.610;-6.409;4.578;4.272;0;0;0;48;16;-215;0;0;0;52.236525;20.934862;124.5;0.15;185.33;5/1;
23:46:05.64;100723.5;52.83;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.305;-6.714;4.578;4.883;0;0;0;48;15;-219;0;0;0;52.236525;20.934862;124.5;0.15;185.33;5/1;
23:46:05.44;100722.6;52.91;-0.007;0.347;0.935;-0.009;0.365;0.939;-2.747;-1.831;-0.916;-6.104;3.967;4.578;0;0;0;48;18;-216;0;0;0;52.236525;20.934862;124.5;0.16;185.33;5/1;
23:46:05.25;100719.8;53.16;-0.008;0.347;0.935;-0.009;0.365;0.939;-2.136;-1.526;-0.610;-6.714;3.967;4.578;0;0;0;48;16;-216;0;0;0;52.236525;20.934862;124.5;0.17;185.33;5/1;
23:46:05.05;100723.0;52.88;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.526;0.305;-7.019;4.578;4.272;0;0;0;49;16;-217;0;0;0;52.236523;20.934862;124.5;0.17;185.33;5/1;
23:46:06.86;100725.7;52.64;-0.008;0.347;0.934;-0.009;0.365;0.938;-2.441;-1.831;-0.916;-6.714;4.272;4.578;0;0;0;46;11;-213;0;0;0;52.236523;20.934862;124.5;0.19;185.33;5/1;
23:46:06.66;100718.7;53.25;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.136;-1.831;0.000;-7.019;3.357;4.883;0;0;0;43;13;-212;0;0;0;52.236523;20.934862;124.5;0.19;185.33;5/1;
23:46:06.47;100718.9;53.24;-0.008;0.348;0.933;-0.009;0.365;0.939;-2.441;-1.221;-0.610;-6.409;3.662;4.272;0;0;0;46;16;-216;0;0;0;52.236523;20.934862;124.5;0.20;185.33;5/1;
23:46:06.27;100726.1;52.60;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.136;-1.526;-0.305;-6.714;4.272;4.578;0;0;0;53;14;-214;0;0;0;52.236523;20.934862;124.5;0.20;185.33;5/1;
23:46:06.07;100726.5;52.57;-0.008;0.348;0.935;-0.009;0.365;0.939;-2.136;-1.831;-1.221;-7.019;3.662;4.578;0;0;0;49;18;-212;0;0;0;52.236522;20.934862;124.5;0.20;185.33;5/1;
23:46:07.88;100726.8;52.54;-0.006;0.347;0.934;-0.009;0.365;0.938;-2.747;-1.526;-1.221;-6.409;3.662;4.272;0;0;0;52;12;-220;0;0;0;52.236522;20.934862;124.5;0.20;185.33;5/1;
23:46:07.68;100723.3;52.86;-0.008;0.347;0.934;-0.009;0.365;0.939;-2.441;-1.526;-1.221;-5.798;3.967;4.578;0;0;0;48;16;-220;0;0;0;52.236522;20.934862;124.5;0.20;185.33;5/1;
23:46:07.49;100725.8;52.63;-0.008;0.348;0.934;-0.008;0.365;0.939;-2.136;-1.831;-0.916;-6.714;3.662;4.578;0;0;0;48;13;-217;0;0;0;52.236522;20.934862;124.5;0.20;185.33;5/1;
23:46:07.29;100720.8;53.06;-0.008;0.348;0.934;-0.009;0.366;0.939;-2.136;-1.526;-0.610;-6.409;4.578;4.578;0;0;0;51;18;-217;0;0;0;52.236520;20.934862;124.5;0.20;185.33;5/1;
23:46:07.09;100724.0;52.79;-0.008;0.347;0.932;-0.009;0.365;0.939;-2.441;-2.136;-0.610;-6.409;3.662;5.188;0;0;0;50;12;-216;0;0;0;52.236520;20.934862;124.5;0.21;185.33;5/1;
23:46:08.90;100724.7;52.73;-0.006;0.346;0.934;-0.009;0.365;0.939;-2.747;-1.831;-0.305;-6.409;4.272;4.578;0;0;0;50;17;-216;0;0;0;52.236520;20.934862;124.5;0.21;185.33;5/1;
23:46:08.70;100722.0;52.96;-0.008;0.348;0.934;-0.009;0.365;0.939;-2.441;-1.526;-0.305;-6.714;3.967;4.883;0;0;0;48;14;-214;0;0;0;52.236520;20.934862;124.5;0.21;185.33;5/1;
23:46:08.50;100718.2;53.30;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.441;-1.221;-0.610;-6.714;3.357;4.883;0;0;0;49;12;-215;0;0;0;52.236520;20.934862;124.5;0.21;185.33;5/1;
23:46:08.31;100728.2;52.42;-0.008;0.347;0.933;-0.009;0.365;0.938;-2.747;-1.526;-0.610;-6.409;3.967;4.578;0;0;0;48;15;-215;0;0;0;52.236518;20.934862;124.5;0.21;185.33;5/1;
23:46:08.11;100721.7;53.00;-0.006;0.347;0.935;-0.009;0.365;0.939;-2.136;-1.526;-0.610;-6.714;4.272;4.272;0;0;0;49;14;-216;0;0;0;52.236518;20.934862;124.5;0.21;185.33;5/1;
23:46:09.92;100721.5;53.01;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-6.409;4.272;4.883;0;0;0;47;18;-217;0;0;0;52.236518;20.934862;124.5;0.21;185.33;5/1;
23:46:09.72;100724.5;52.74;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.441;-1.526;-0.916;-6.409;4.272;4.578;0;0;0;48;17;-216;0;0;0;52.236518;20.934862;124.5;0.21;185.33;5/1;
23:46:09.52;100722.6;52.92;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.136;-1.221;-0.916;-6.714;4.272;4.272;0;0;0;52;17;-216;0;0;0;52.236517;20.934862;124.5;0.21;185.33;5/1;
23:46:09.33;100720.6;53.09;-0.007;0.347;0.934;-0.009;0.366;0.938;-2.441;-1.831;-0.916;-6.409;3.967;4.578;0;0;0;45;12;-216;0;0;0;52.236517;20.934862;124.5;0.20;185.33;5/1;
23:46:09.13;100729.1;52.35;-0.008;0.347;0.935;-0.009;0.365;0.938;-1.831;-2.136;-0.305;-6.409;4.272;4.578;0;0;0;54;19;-214;0;0;0;52.236517;20.934860;124.5;0.20;185.33;5/1;
23:46:10.94;100724.0;52.79;-0.007;0.347;0.934;-0.009;0.365;0.939;-2.441;-1.221;-0.916;-6.409;4.272;4.578;0;0;0;50;12;-216;0;0;0;52.236517;20.934860;124.5;0.20;185.33;5/1;
23:46:10.74;100722.6;52.92;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.441;-1.526;-0.610;-6.104;3.967;4.578;0;0;0;49;15;-220;0;0;0;52.236517;20.934860;124.5;0.20;185.33;5/1;
23:46:10.54;100724.8;52.72;-0.007;0.348;0.934;-0.009;0.366;0.939;-2.136;-1.831;-0.305;-6.714;3.357;4.578;0;0;0;52;18;-217;0;0;0;52.236515;20.934860;124.5;0.20;185.33;5/1;
23:46:10.35;100728.0;52.44;-0.008;0.347;0.932;-0.009;0.365;0.939;-2.136;-1.526;-0.916;-6.409;4.272;4.578;0;0;0;50;17;-218;0;0;0;52.236515;20.934860;124.5;0.19;185.33;5/1;
23:46:10.15;100725.5;52.66;-0.007;0.348;0.934;-0.009;0.365;0.939;-2.747;-1.221;-0.916;-7.324;4.883;4.883;0;0;0;49;16;-215;0;0;0;52.236515;20.934860;124.5;0.17;185.33;5/1;
23:46:11.96;100725.0;52.71;-0.007;0.348;0.934;-0.009;0.365;0.938;-2.136;-1.831;-0.916;-6.714;3.967;4.578;0;0;0;49;16;-214;0;0;0;52.236515;20.934860;124.5;0.17;185.33;5/1;
23:46:11.76;100729.2;52.34;-0.007;0.347;0.933;-0.009;0.365;0.938;-2.747;-1.526;-0.610;-6.409;4.272;4.578;0;0;0;49;16;-213;0;0;0;52.236515;20.934858;124.5;0.15;185.33;5/1;
23:46:11.56;100728.3;52.42;-0.007;0.347;0.934;-0.009;0.365;0.939;-2.441;-1.526;-0.610;-6.409;4.578;4.883;0;0;0;47;12;-216;0;0;0;52.236515;20.934858;124.5;0.14;185.33;5/1;
23:46:11.37;100724.3;52.77;-0.006;0.348;0.935;-0.009;0.366;0.939;-2.136;-1.831;-0.610;-6.714;4.578;5.188;0;0;0;44;15;-216;0;0;0;52.236515;20.934858;124.5;0.14;185.33;5/1;
23:46:11.17;100724.5;52.75;-0.007;0.347;0.932;-0.009;0.365;0.939;-2.441;-1.526;-0.610;-6.714;4.578;4.272;0;0;0;47;11;-215;0;0;0;52.236513;20.934858;124.5;0.13;185.33;5/1;
23:46:12.98;100721.1;53.05;-0.007;0.347;0.932;-0.008;0.365;0.938;-2.441;-1.526;-0.916;-6.714;3.967;4.883;0;0;0;48;14;-218;0;0;0;52.236513;20.934858;124.5;0.12;185.33;5/1;
23:46:12.78;100724.8;52.72;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.136;-2.136;-0.610;-6.714;4.272;4.578;0;0;0;50;10;-215;0;0;0;52.236513;20.934858;124.5;0.12;185.33;5/1;
23:46:12.59;100727.9;52.45;-0.007;0.348;0.935;-0.009;0.365;0.939;-2.441;-2.136;-0.610;-6.714;4.883;4.272;0;0;0;48;15;-219;0;0;0;52.236513;20.934858;124.5;0.11;185.33;5/1;
23:46:12.39;100723.0;52.88;-0.007;0.348;0.935;-0.009;0.366;0.939;-1.831;-1.526;-0.610;-7.019;4.272;4.578;0;0;0;48;13;-221;0;0;0;52.236513;20.934858;124.5;0.10;185.33;5/1;
23:46:12.19;100721.0;53.06;-0.008;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.831;-0.610;-7.019;3.967;4.578;0;0;0;47;18;-214;0;0;0;52.236513;20.934858;124.5;0.08;185.33;5/1;
23:46:12.00;100724.4;52.76;-0.008;0.348;0.933;-0.009;0.366;0.939;-2.441;-1.831;-0.610;-7.324;3.357;4.883;0;0;0;51;17;-214;0;0;0;52.236513;20.934858;124.5;0.07;185.33;5/1;
23:46:13.80;100722.4;52.94;-0.007;0.346;0.934;-0.009;0.365;0.938;-1.831;-1.831;-0.916;-7.019;5.493;4.272;0;0;0;50;12;-219;0;0;0;52.236513;20.934858;124.5;0.06;185.33;5/1;
23:46:13.61;100718.9;53.25;-0.007;0.348;0.934;-0.009;0.366;0.939;-2.136;-1.526;-0.916;-7.324;3.967;4.272;0;0;0;45;15;-218;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:13.41;100720.8;53.08;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.136;-1.526;-0.916;-6.714;3.967;4.272;0;0;0;49;11;-219;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:13.21;100727.1;52.53;-0.008;0.347;0.934;-0.008;0.365;0.938;-2.747;-2.136;-0.610;-6.409;3.967;4.883;0;0;0;48;15;-213;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:13.01;100721.9;52.98;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.747;-1.831;-0.610;-6.104;4.883;4.578;0;0;0;45;13;-216;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:14.82;100720.8;53.08;-0.007;0.348;0.934;-0.010;0.366;0.938;-1.831;-2.136;-0.305;-6.409;4.578;4.578;0;0;0;46;19;-215;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:14.63;100720.1;53.14;-0.007;0.348;0.933;-0.009;0.366;0.938;-2.441;-1.831;-0.916;-7.019;4.272;4.272;0;0;0;48;17;-216;0;0;0;52.236513;20.934857;124.5;0.06;185.33;5/1;
23:46:14.43;100721.5;53.01;-0.006;0.347;0.933;-0.008;0.365;0.938;-2.747;-1.526;-0.916;-6.409;4.578;4.578;0;0;0;47;16;-212;0;0;0;52.236513;20.934857;124.5;0.07;185.33;5/1;
23:46:14.23;100719.6;53.19;-0.006;0.347;0.932;-0.009;0.365;0.938;-2.136;-1.526;-0.305;-6.104;3.967;4.272;0;0;0;47;11;-214;0;0;0;52.236513;20.934857;124.5;0.08;185.33;5/1;
23:46:14.03;100723.7;52.83;-0.007;0.348;0.933;-0.009;0.365;0.939;-2.747;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;54;10;-217;0;0;0;52.236513;20.934857;124.5;0.09;185.33;5/1;
23:46:15.84;100722.2;52.95;-0.008;0.348;0.931;-0.009;0.365;0.938;-2.136;-1.221;-0.305;-6.409;4.272;4.578;0;0;0;51;16;-214;0;0;0;52.236513;20.934857;124.5;0.09;185.33;5/1;
23:46:15.65;100716.8;53.43;-0.007;0.347;0.933;-0.008;0.365;0.938;-2.136;-1.831;-0.610;-6.409;4.272;4.578;0;0;0;50;16;-218;0;0;0;52.236513;20.934857;124.5;0.08;185.33;5/1;
23:46:15.45;100720.9;53.07;-0.008;0.348;0.933;-0.009;0.366;0.938;-2.136;-1.526;-0.916;-6.714;4.272;4.578;0;0;0;51;15;-215;0;0;0;52.236513;20.934855;124.5;0.08;185.33;5/1;
23:46:15.25;100721.0;53.06;-0.007;0.348;0.933;-0.009;0.365;0.938;-2.441;-1.831;-0.610;-6.409;5.188;4.272;0;0;0;49;18;-216;0;0;0;52.236513;20.934855;124.5;0.08;185.33;5/1;
23:46:15.05;100723.5;52.84;-0.007;0.348;0.931;-0.009;0.365;0.938;-2.747;-2.136;-0.916;-7.324;3.967;4.578;0;0;0;52;18;-214;0;0;0;52.236513;20.934855;124.5;0.07;185.33;5/1;
