Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [gaus];Magn1 Y [gaus];Magn1 Z [gaus];Magn2 X [gaus];Magn2 Y [gaus];Magn2 Z [gaus];Magn3 X [gaus];Magn3 Y [gaus];Magn3 Z [gaus];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];PredkWzglZiemi; [mKurs [°];Liczba Sat/Fix [-/-];
23:14:54.87;100685.3;56.22;-0.006;0.357;0.929;-0.006;0.374;0.936;-2.441;-1.526;-0.610;-7.019;3.967;4.578;0;0;0;51;21;-218;0;0;0;52.236477;20.934997;121.2;0.24;71.85;5/1;
23:14:54.67;100689.3;55.88;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.409;3.967;4.272;0;0;0;50;18;-217;0;0;0;52.236477;20.934997;121.2;0.25;71.85;5/1;
23:14:54.47;100683.4;56.39;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.747;-1.526;-0.916;-6.714;4.272;5.188;0;0;0;51;15;-216;0;0;0;52.236477;20.934997;121.2;0.26;71.85;5/1;
23:14:54.27;100685.7;56.19;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-6.104;4.272;4.272;0;0;0;47;15;-218;0;0;0;52.236477;20.934997;121.2;0.26;71.85;5/1;
23:14:54.08;100683.1;56.42;-0.005;0.356;0.929;-0.006;0.374;0.935;-2.136;-1.831;-0.610;-6.714;3.967;4.578;0;0;0;50;16;-216;0;0;0;52.236475;20.934997;121.2;0.25;71.85;5/1;
23:14:55.89;100690.0;55.82;-0.003;0.356;0.929;-0.007;0.374;0.935;-2.747;-1.526;-0.916;-6.409;3.967;4.578;0;0;0;51;13;-222;0;0;0;52.236475;20.934995;121.2;0.25;71.85;5/1;
23:14:55.69;100688.5;55.94;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.136;-1.221;-0.916;-7.324;3.357;4.578;0;0;0;49;15;-217;0;0;0;52.236475;20.934995;121.2;0.26;71.85;5/1;
23:14:55.49;100688.9;55.91;-0.004;0.356;0.931;-0.006;0.373;0.935;-2.441;-1.221;-0.916;-6.409;4.272;4.578;0;0;0;49;17;-215;0;0;0;52.236473;20.934995;121.2;0.26;71.85;5/1;
23:14:55.29;100690.9;55.74;-0.004;0.357;0.930;-0.006;0.374;0.935;-2.747;-1.526;-1.221;-6.104;4.272;4.272;0;0;0;49;18;-217;0;0;0;52.236473;20.934995;121.2;0.25;71.85;5/1;
23:14:55.10;100689.1;55.89;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-0.916;-0.610;-6.104;4.578;4.883;0;0;0;53;13;-216;0;0;0;52.236473;20.934995;121.2;0.25;71.85;5/1;
23:14:56.90;100690.0;55.82;-0.005;0.355;0.932;-0.007;0.374;0.935;-2.441;-1.221;-0.610;-5.798;4.272;4.578;0;0;0;49;17;-213;0;0;0;52.236473;20.934993;121.2;0.24;71.85;5/1;
23:14:56.71;100685.9;56.17;-0.005;0.357;0.931;-0.006;0.374;0.935;-2.747;-1.221;-0.610;-6.104;4.578;4.578;0;0;0;46;18;-219;0;0;0;52.236472;20.934993;121.2;0.28;71.85;4/1;
23:14:56.51;100686.5;56.12;-0.005;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.714;3.357;4.578;0;0;0;48;17;-216;0;0;0;52.236472;20.934993;121.2;0.32;212.70;4/1;
23:14:56.31;100692.1;55.63;-0.004;0.356;0.929;-0.006;0.374;0.935;-2.747;-2.136;-0.916;-7.019;3.662;4.883;0;0;0;51;17;-210;0;0;0;52.236463;20.934968;121.2;0.35;216.55;4/1;
23:14:56.12;100690.9;55.74;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.916;-6.714;4.272;4.883;0;0;0;48;12;-214;0;0;0;52.236455;20.934948;121.2;0.39;217.68;4/1;
23:14:57.92;100687.7;56.01;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.747;-2.136;-0.916;-6.409;4.578;4.578;0;0;0;52;13;-220;0;0;0;52.236448;20.934928;121.2;0.48;218.56;4/1;
23:14:57.73;100686.1;56.15;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.136;-1.221;-0.305;-6.409;4.578;4.272;0;0;0;51;14;-217;0;0;0;52.236442;20.934912;121.2;0.50;219.80;4/1;
23:14:57.53;100685.6;56.20;-0.006;0.356;0.931;-0.007;0.374;0.935;-1.831;-1.221;-0.916;-7.019;3.662;4.883;0;0;0;50;15;-212;0;0;0;52.236433;20.934890;121.2;0.55;220.91;4/1;
23:14:57.34;100693.5;55.50;-0.005;0.357;0.929;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.409;3.967;4.272;0;0;0;48;14;-220;0;0;0;52.236427;20.934872;121.2;0.63;222.10;4/1;
23:14:57.14;100685.1;56.25;-0.005;0.356;0.931;-0.007;0.374;0.936;-2.441;-1.831;-0.916;-6.409;4.578;4.578;0;0;0;48;13;-214;0;0;0;52.236420;20.934852;121.2;0.65;223.23;4/1;
23:14:58.94;100685.4;56.22;-0.006;0.355;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.104;3.662;4.883;0;0;0;48;14;-216;0;0;0;52.236415;20.934832;121.2;0.69;224.82;4/1;
23:14:58.75;100688.8;55.92;-0.004;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.221;-1.221;-6.714;3.662;4.578;0;0;0;49;14;-216;0;0;0;52.236408;20.934813;121.2;0.77;225.76;4/1;
23:14:58.55;100686.1;56.15;-0.005;0.357;0.929;-0.006;0.374;0.935;-1.831;-1.526;-0.610;-6.714;3.967;4.578;0;0;0;47;17;-216;0;0;0;52.236402;20.934795;121.2;0.79;226.90;4/1;
23:14:58.36;100685.7;56.19;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;0.000;-6.409;4.272;4.883;0;0;0;51;16;-214;0;0;0;52.236397;20.934777;121.2;0.82;227.82;4/1;
23:14:58.16;100682.9;56.44;-0.006;0.355;0.930;-0.006;0.373;0.935;-2.136;-1.526;-0.610;-6.409;3.357;4.272;0;0;0;50;16;-214;0;0;0;52.236392;20.934758;121.2;0.86;228.83;4/1;
23:14:59.96;100682.0;56.52;-0.004;0.355;0.931;-0.006;0.374;0.935;-2.747;-1.221;-0.305;-6.714;3.967;4.883;0;0;0;46;15;-218;0;0;0;52.236387;20.934740;121.2;0.90;230.14;4/1;
23:14:59.77;100683.3;56.41;-0.005;0.357;0.929;-0.006;0.374;0.936;-1.831;-1.526;-1.221;-6.714;3.662;4.272;0;0;0;51;17;-215;0;0;0;52.236380;20.934723;121.2;0.94;230.60;4/1;
23:14:59.57;100688.4;55.95;-0.004;0.356;0.930;-0.007;0.374;0.936;-2.136;-1.526;-0.610;-6.714;3.662;4.883;0;0;0;53;14;-217;0;0;0;52.236375;20.934707;121.2;0.97;231.38;4/1;
23:14:59.38;100682.2;56.50;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.409;3.967;4.578;0;0;0;52;16;-217;0;0;0;52.236370;20.934690;121.2;1.01;232.14;4/1;
23:14:59.18;100688.8;55.92;-0.005;0.356;0.930;-0.007;0.373;0.935;-2.441;-1.831;-0.916;-6.104;3.967;4.272;0;0;0;46;15;-214;0;0;0;52.236363;20.934670;121.2;1.09;232.68;4/1;
23:15:00.98;100684.5;56.30;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.136;-1.526;-0.916;-6.409;3.662;4.578;0;0;0;47;20;-217;0;0;0;52.236357;20.934650;121.2;1.11;233.26;4/1;
23:15:00.79;100685.9;56.17;-0.006;0.356;0.930;-0.007;0.374;0.936;-2.136;-1.831;-0.610;-6.409;3.967;4.578;0;0;0;53;18;-215;0;0;0;52.236350;20.934633;121.2;1.14;233.34;4/1;
23:15:00.59;100681.8;56.53;-0.004;0.355;0.931;-0.006;0.374;0.935;-2.136;-1.221;-0.610;-7.019;3.967;5.188;0;0;0;53;14;-218;0;0;0;52.236343;20.934615;121.2;1.18;233.43;4/1;
23:15:00.40;100685.9;56.17;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.221;-0.610;-6.104;3.662;4.883;0;0;0;53;15;-218;0;0;0;52.236337;20.934597;121.2;1.21;233.38;4/1;
23:15:00.20;100684.5;56.30;-0.005;0.355;0.931;-0.007;0.374;0.936;-2.136;-1.526;-0.610;-6.714;3.662;4.578;0;0;0;49;15;-214;0;0;0;52.236332;20.934582;121.2;1.25;233.34;4/1;
23:15:00.00;100683.8;56.36;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.221;-0.610;-7.629;3.967;4.272;0;0;0;52;16;-218;0;0;0;52.236327;20.934565;121.2;1.29;233.46;4/1;
23:15:01.81;100686.3;56.14;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.610;-6.409;3.967;3.967;0;0;0;52;15;-224;0;0;0;52.236322;20.934552;121.2;1.32;233.62;4/1;
23:15:01.61;100684.3;56.31;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-7.324;4.578;4.883;0;0;0;49;17;-215;0;0;0;52.236317;20.934537;121.2;1.36;233.85;4/1;
23:15:01.41;100684.3;56.31;-0.007;0.356;0.931;-0.006;0.374;0.936;-2.136;-1.526;-0.610;-6.409;4.578;4.272;0;0;0;52;13;-215;0;0;0;52.236312;20.934522;121.2;1.39;233.95;4/1;
23:15:01.22;100684.2;56.33;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.747;-1.221;-1.221;-6.714;3.967;4.578;0;0;0;53;17;-216;0;0;0;52.236307;20.934507;121.3;1.42;234.16;4/1;
23:15:01.02;100685.1;56.25;-0.004;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.305;-6.714;3.967;3.967;0;0;0;52;14;-219;0;0;0;52.236303;20.934492;121.3;1.45;234.65;4/1;
23:15:02.83;100688.5;55.94;-0.005;0.355;0.930;-0.006;0.373;0.935;-2.441;-1.831;-0.916;-7.324;4.578;4.578;0;0;0;52;20;-220;0;0;0;52.236298;20.934478;121.3;1.48;234.89;4/1;
23:15:02.63;100687.3;56.05;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.305;-6.409;3.967;4.578;0;0;0;48;17;-219;0;0;0;52.236295;20.934465;121.3;1.51;235.08;4/1;
23:15:02.43;100689.6;55.85;-0.005;0.356;0.930;-0.006;0.374;0.936;-1.831;-1.526;-0.610;-7.019;4.883;4.272;0;0;0;54;14;-219;0;0;0;52.236290;20.934450;121.3;1.54;235.56;4/1;
23:15:02.24;100683.7;56.37;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.747;-1.526;-0.916;-6.714;4.272;4.883;0;0;0;50;16;-219;0;0;0;52.236287;20.934437;121.3;1.56;235.65;4/1;
23:15:02.04;100682.0;56.52;-0.004;0.357;0.930;-0.007;0.374;0.936;-2.441;-1.221;-0.305;-6.104;3.967;4.883;0;0;0;49;17;-215;0;0;0;52.236282;20.934425;121.3;1.59;235.00;4/1;
23:15:03.85;100686.9;56.08;-0.005;0.356;0.932;-0.006;0.374;0.936;-2.747;-1.526;-1.221;-6.714;3.967;4.272;0;0;0;53;16;-220;0;0;0;52.236278;20.934415;121.3;1.62;234.36;4/1;
23:15:03.65;100686.8;56.10;-0.005;0.357;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.305;-6.409;4.578;4.272;0;0;0;48;18;-214;0;0;0;52.236273;20.934403;121.3;1.65;233.09;4/1;
23:15:03.45;100686.2;56.15;-0.004;0.355;0.931;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;52;18;-214;0;0;0;52.236268;20.934392;121.3;1.68;231.44;4/1;
23:15:03.26;100686.0;56.16;-0.006;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.305;-6.104;3.967;4.578;0;0;0;49;17;-216;0;0;0;52.236265;20.934382;121.3;1.71;231.82;4/1;
23:15:03.06;100683.9;56.35;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-7.019;3.967;4.272;0;0;0;52;22;-215;0;0;0;52.236262;20.934370;121.3;1.73;231.85;4/1;
23:15:04.87;100685.9;56.18;-0.006;0.357;0.931;-0.006;0.374;0.935;-1.831;-1.526;-0.610;-7.019;4.272;4.272;0;0;0;46;18;-217;0;0;0;52.236257;20.934358;121.3;1.76;231.28;4/1;
23:15:04.67;100686.4;56.13;-0.003;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.916;-6.409;4.272;4.272;0;0;0;47;15;-214;0;0;0;52.236252;20.934345;121.3;1.80;231.50;4/1;
23:15:04.47;100686.2;56.15;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.136;-1.526;-0.916;-6.104;4.272;4.883;0;0;0;52;17;-214;0;0;0;52.236247;20.934330;121.3;1.88;232.72;4/1;
23:15:04.28;100683.2;56.41;-0.006;0.356;0.931;-0.007;0.374;0.936;-2.136;-1.526;-0.305;-6.409;3.662;4.883;0;0;0;53;20;-216;0;0;0;52.236245;20.934322;121.3;1.89;232.91;4/1;
23:15:04.08;100686.6;56.11;-0.005;0.356;0.930;-0.007;0.374;0.936;-1.831;-2.136;-0.610;-6.409;4.578;4.578;0;0;0;51;17;-215;0;0;0;52.236243;20.934313;121.3;1.91;234.57;5/1;
23:15:05.89;100689.1;55.89;-0.005;0.355;0.930;-0.007;0.374;0.935;-2.441;-1.221;-0.305;-6.714;3.662;4.578;0;0;0;53;19;-220;0;0;0;52.236242;20.934305;121.3;1.93;235.65;5/1;
23:15:05.69;100687.3;56.05;-0.006;0.356;0.931;-0.007;0.374;0.936;-2.441;-1.526;-0.610;-6.409;3.662;4.883;0;0;0;55;18;-219;0;0;0;52.236240;20.934295;121.3;1.97;237.44;5/1;
23:15:05.49;100686.8;56.10;-0.005;0.356;0.930;-0.007;0.374;0.936;-2.441;-1.526;-0.916;-7.324;2.747;4.883;0;0;0;49;9;-215;0;0;0;52.236240;20.934290;121.3;1.98;237.92;5/1;
23:15:05.30;100687.7;56.02;-0.006;0.356;0.931;-0.006;0.374;0.936;-2.136;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;49;15;-215;0;0;0;52.236237;20.934277;121.3;2.01;238.54;5/1;
23:15:05.10;100688.5;55.94;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.916;-6.409;3.967;4.883;0;0;0;50;14;-217;0;0;0;52.236235;20.934270;121.3;2.03;238.73;5/1;
23:15:06.91;100687.5;56.04;-0.005;0.355;0.930;-0.007;0.374;0.936;-2.747;-1.526;-0.610;-6.714;4.272;4.883;0;0;0;54;14;-218;0;0;0;52.236232;20.934257;121.3;2.06;238.18;5/1;
23:15:06.71;100689.1;55.89;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-6.714;4.578;4.578;0;0;0;51;16;-213;0;0;0;52.236228;20.934247;121.3;2.09;237.41;5/1;
23:15:06.51;100690.2;55.80;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.610;-7.629;4.272;4.578;0;0;0;54;18;-216;0;0;0;52.236223;20.934230;121.3;2.11;237.74;5/1;
23:15:06.32;100685.9;56.17;-0.005;0.356;0.928;-0.007;0.374;0.936;-2.747;-1.221;0.000;-7.324;3.967;4.578;0;0;0;50;17;-221;0;0;0;52.236220;20.934212;121.3;2.15;238.62;5/1;
23:15:06.12;100685.4;56.22;-0.006;0.356;0.928;-0.006;0.374;0.934;-2.747;-1.526;-0.610;-7.324;4.578;4.883;0;0;0;58;14;-219;0;0;0;52.236217;20.934195;121.3;2.18;239.89;5/1;
23:15:07.93;100686.5;56.12;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.441;-1.831;-0.305;-7.324;4.578;4.578;0;0;0;49;16;-211;0;0;0;52.236212;20.934178;121.3;2.27;238.88;5/1;
23:15:07.73;100687.7;56.01;-0.005;0.355;0.930;-0.007;0.374;0.935;-3.357;-1.526;-0.916;-7.629;4.272;4.578;0;0;0;53;16;-216;0;0;0;52.236208;20.934168;121.3;2.29;238.15;5/1;
23:15:07.54;100684.1;56.33;-0.006;0.356;0.931;-0.006;0.373;0.935;-2.441;-1.526;-0.916;-7.019;3.967;4.578;0;0;0;43;20;-218;0;0;0;52.236207;20.934160;121.3;2.31;237.33;5/1;
23:15:07.34;100686.8;56.09;-0.004;0.357;0.929;-0.007;0.373;0.935;-1.831;-2.136;-0.305;-7.324;3.662;4.272;0;0;0;49;13;-219;0;0;0;52.236205;20.934152;121.3;2.31;237.20;5/1;
23:15:07.14;100682.8;56.44;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-7.019;4.272;4.578;0;0;0;52;14;-214;0;0;0;52.236203;20.934143;121.3;2.33;237.42;5/1;
23:15:08.95;100683.0;56.43;-0.006;0.356;0.930;-0.007;0.374;0.935;-2.441;-2.136;-0.610;-6.409;4.272;4.578;0;0;0;49;18;-215;0;0;0;52.236200;20.934133;121.3;2.35;237.01;5/1;
23:15:08.75;100685.6;56.20;-0.005;0.356;0.929;-0.006;0.373;0.935;-2.136;-1.526;-0.916;-6.104;4.578;4.883;0;0;0;51;12;-215;0;0;0;52.236198;20.934123;121.3;2.36;237.17;5/1;
23:15:08.56;100691.1;55.71;-0.004;0.356;0.929;-0.006;0.373;0.936;-2.747;-1.526;-0.916;-6.714;3.357;4.883;0;0;0;51;17;-215;0;0;0;52.236197;20.934115;121.3;2.38;238.21;5/1;
23:15:08.36;100683.5;56.38;-0.006;0.355;0.930;-0.006;0.374;0.935;-2.136;-1.526;-1.221;-6.714;4.272;4.578;0;0;0;52;15;-216;0;0;0;52.236195;20.934105;121.3;2.41;240.33;5/1;
23:15:08.16;100687.3;56.05;-0.005;0.355;0.930;-0.006;0.373;0.935;-2.441;-1.831;-0.916;-7.019;4.272;4.578;0;0;0;49;21;-217;0;0;0;52.236193;20.934097;121.3;2.50;241.78;5/1;
23:15:09.97;100686.7;56.10;-0.006;0.356;0.931;-0.007;0.374;0.935;-2.136;-2.136;-0.305;-6.714;3.967;4.272;0;0;0;49;19;-213;0;0;0;52.236192;20.934087;121.3;2.51;241.84;5/1;
23:15:09.77;100683.3;56.40;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.526;-0.305;-7.629;3.357;5.188;0;0;0;49;13;-214;0;0;0;52.236190;20.934083;121.3;2.51;241.99;5/1;
23:15:09.58;100688.1;55.98;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.305;-6.409;3.967;4.578;0;0;0;54;18;-220;0;0;0;52.236188;20.934082;121.3;2.48;241.06;5/1;
23:15:09.38;100685.5;56.21;-0.005;0.357;0.931;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-7.324;3.357;4.578;0;0;0;50;16;-215;0;0;0;52.236187;20.934080;121.3;2.38;240.24;5/1;
23:15:09.18;100688.9;55.91;-0.005;0.356;0.930;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-6.409;4.272;4.578;0;0;0;48;15;-215;0;0;0;52.236187;20.934078;121.3;2.29;240.18;5/1;
23:15:10.99;100690.0;55.81;-0.005;0.357;0.931;-0.006;0.374;0.936;-2.747;-1.831;-0.610;-7.019;4.883;4.578;0;0;0;52;20;-219;0;0;0;52.236187;20.934077;121.3;2.26;239.18;5/1;
23:15:10.79;100689.5;55.85;-0.004;0.357;0.930;-0.006;0.373;0.936;-2.136;-1.526;0.000;-6.409;3.662;4.578;0;0;0;48;13;-214;0;0;0;52.236185;20.934075;121.3;2.23;238.57;5/1;
23:15:10.60;100687.3;56.05;-0.006;0.356;0.931;-0.006;0.374;0.936;-1.831;-1.221;-0.916;-7.019;4.272;4.578;0;0;0;48;12;-216;0;0;0;52.236185;20.934073;121.3;2.19;238.37;5/1;
23:15:10.40;100681.2;56.58;-0.004;0.356;0.931;-0.007;0.374;0.936;-2.136;-1.526;-0.916;-6.409;4.272;4.272;0;0;0;52;19;-218;0;0;0;52.236185;20.934072;121.3;2.10;239.06;5/1;
23:15:10.20;100683.2;56.41;-0.005;0.355;0.927;-0.007;0.372;0.933;-3.052;-1.526;-0.610;-7.324;4.272;4.272;0;0;0;50;12;-217;0;0;0;52.236185;20.934073;121.3;2.06;239.74;5/1;
23:15:10.00;100685.1;56.25;-0.004;0.355;0.931;-0.007;0.374;0.935;-2.136;-1.831;-0.610;-6.409;3.357;4.578;0;0;0;49;12;-217;0;0;0;52.236185;20.934075;121.3;1.96;238.36;5/1;
23:15:11.81;100686.4;56.13;-0.005;0.355;0.931;-0.007;0.374;0.936;-2.441;-1.526;-0.610;-6.409;3.662;4.578;0;0;0;51;13;-216;0;0;0;52.236185;20.934077;121.3;1.88;237.35;5/1;
23:15:11.61;100689.9;55.82;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.136;-1.526;-0.610;-5.798;4.272;4.578;0;0;0;54;13;-214;0;0;0;52.236185;20.934077;121.3;1.85;237.65;5/1;
23:15:11.42;100689.5;55.85;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.831;-0.610;-6.714;4.883;4.883;0;0;0;50;13;-216;0;0;0;52.236187;20.934078;121.3;1.74;239.77;5/1;
23:15:11.22;100685.8;56.19;-0.005;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.831;-0.916;-6.409;4.883;4.578;0;0;0;53;15;-217;0;0;0;52.236188;20.934080;121.3;1.71;240.74;5/1;
23:15:11.02;100679.6;56.73;-0.005;0.356;0.930;-0.006;0.375;0.935;-2.747;-1.526;-0.610;-6.714;4.578;4.578;0;0;0;52;15;-220;0;0;0;52.236188;20.934080;121.3;1.68;240.82;5/1;
23:15:12.83;100677.3;56.93;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.136;-1.526;-0.610;-6.409;3.967;4.578;0;0;0;47;15;-213;0;0;0;52.236188;20.934083;121.3;1.58;240.80;5/1;
23:15:12.63;100681.0;56.60;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.305;-6.714;3.967;4.578;0;0;0;50;16;-216;0;0;0;52.236190;20.934085;121.4;1.56;242.55;5/1;
23:15:12.44;100679.9;56.71;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.747;-1.526;-0.610;-7.324;3.967;4.883;0;0;0;49;18;-214;0;0;0;52.236190;20.934087;121.4;1.53;243.07;5/1;
23:15:12.24;100680.2;56.67;-0.005;0.356;0.931;-0.007;0.374;0.935;-1.831;-1.526;-0.305;-6.714;5.188;4.578;0;0;0;53;16;-219;0;0;0;52.236192;20.934088;121.4;1.45;242.85;6/1;
23:15:12.04;100686.6;56.11;-0.005;0.356;0.929;-0.007;0.374;0.936;-2.136;-1.831;-0.610;-6.409;3.967;4.578;0;0;0;49;16;-215;0;0;0;52.236192;20.934092;121.4;1.41;242.09;6/1;
23:15:13.85;100684.9;56.26;-0.005;0.356;0.931;-0.006;0.374;0.936;-2.747;-1.831;-0.916;-6.409;4.883;4.272;0;0;0;50;19;-219;0;0;0;52.236193;20.934095;121.4;1.37;240.79;5/1;
23:15:13.65;100685.6;56.20;-0.004;0.356;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.305;-7.019;3.662;4.272;0;0;0;52;20;-219;0;0;0;52.236193;20.934097;121.4;1.28;239.02;5/1;
23:15:13.46;100682.6;56.47;-0.005;0.355;0.930;-0.006;0.374;0.935;-2.136;-1.526;-0.305;-6.104;3.967;4.883;0;0;0;44;16;-217;0;0;0;52.236193;20.934100;121.4;1.26;237.22;5/1;
23:15:13.26;100684.9;56.26;-0.005;0.355;0.930;-0.006;0.374;0.935;-2.747;-1.526;-0.305;-6.104;4.272;4.883;0;0;0;48;12;-216;0;0;0;52.236185;20.934078;121.4;1.38;235.11;5/1;
23:15:13.06;100685.2;56.23;-0.004;0.357;0.930;-0.006;0.374;0.936;-2.136;-2.136;-0.610;-6.104;4.272;4.578;0;0;0;50;16;-219;0;0;0;52.236177;20.934057;121.4;1.52;234.10;4/1;
23:15:14.87;100679.2;56.76;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-7.019;3.662;4.578;0;0;0;55;21;-216;0;0;0;52.236170;20.934035;121.4;1.64;233.00;4/1;
23:15:14.67;100676.9;56.96;-0.005;0.357;0.929;-0.007;0.374;0.936;-2.441;-1.526;-0.610;-7.019;4.272;4.578;0;0;0;48;15;-218;0;0;0;52.236162;20.934013;121.5;1.73;232.56;4/1;
23:15:14.48;100684.2;56.33;-0.005;0.355;0.930;-0.007;0.373;0.935;-2.136;-2.136;-0.610;-6.714;4.883;4.578;0;0;0;52;16;-215;0;0;0;52.236153;20.933990;121.5;1.84;233.03;4/1;
23:15:14.28;100679.1;56.77;-0.004;0.356;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-7.019;4.578;4.883;0;0;0;49;14;-216;0;0;0;52.236147;20.933965;121.5;1.96;234.83;4/1;
23:15:14.09;100683.2;56.41;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.136;-1.221;-0.305;-6.714;3.662;4.578;0;0;0;51;11;-218;0;0;0;52.236138;20.933940;121.5;2.11;235.00;4/1;
23:15:15.89;100678.9;56.79;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.136;-1.831;-0.610;-6.104;3.662;4.578;0;0;0;48;14;-216;0;0;0;52.236130;20.933915;121.5;2.29;234.66;4/1;
23:15:15.69;100682.0;56.52;-0.005;0.357;0.931;-0.007;0.374;0.935;-2.136;-1.831;-0.305;-6.714;3.967;4.578;0;0;0;48;20;-215;0;0;0;52.236122;20.933888;121.5;2.46;235.51;4/1;
23:15:15.50;100678.2;56.85;-0.003;0.356;0.930;-0.007;0.374;0.936;-1.831;-1.831;-0.916;-6.409;4.272;4.578;0;0;0;48;15;-217;0;0;0;52.236113;20.933863;121.5;2.58;236.42;4/1;
23:15:15.30;100683.1;56.42;-0.005;0.357;0.930;-0.006;0.374;0.935;-2.441;-2.136;-0.610;-6.409;4.272;4.272;0;0;0;50;12;-217;0;0;0;52.236107;20.933840;121.5;2.71;237.37;4/1;
23:15:15.10;100685.9;56.17;-0.005;0.356;0.929;-0.006;0.374;0.935;-2.747;-1.221;-0.305;-7.629;4.272;4.883;0;0;0;51;16;-215;0;0;0;52.236098;20.933810;121.5;2.87;238.33;4/1;
23:15:16.91;100682.6;56.47;-0.005;0.356;0.929;-0.007;0.374;0.935;-2.136;-1.526;-0.610;-6.714;4.272;4.883;0;0;0;52;15;-216;0;0;0;52.236088;20.933780;121.5;2.98;238.85;4/1;
23:15:16.71;100683.4;56.39;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.526;-0.610;-6.409;4.883;4.883;0;0;0;49;18;-216;0;0;0;52.236083;20.933760;121.6;3.00;239.34;5/1;
23:15:16.52;100685.9;56.17;-0.004;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.305;-6.409;3.052;4.578;0;0;0;52;20;-220;0;0;0;52.236083;20.933752;121.6;2.99;240.02;5/1;
23:15:16.32;100684.5;56.30;-0.005;0.357;0.930;-0.006;0.374;0.936;-2.441;-1.526;-0.916;-6.714;4.272;4.578;0;0;0;55;17;-213;0;0;0;52.236082;20.933745;121.5;2.97;240.98;5/1;
